Transaction ID,Customer_ID,Branch,Product ID,Order Date,Quantity,Amount,Gross Profit
4622,2564,Old Goa,5,2/27/2023,143,103205,7852.93
4623,2013,Old Goa,21,2/28/2023,3,705,48.69
4624,1910,Old Goa,25,2/28/2023,10,1202,74.13
4625,2883,Old Goa,17,2/28/2023,10,906,58.93
4626,2844,Mapusa,4,2/28/2023,19,10796,681.94
4627,2486,Mapusa,2,2/28/2023,22,10588,708.57
4628,2178,Panjim,10,2/28/2023,37,18358,1378.33
4629,1494,Old Goa,10,2/28/2023,45,32890,2285.14
4630,1323,Old Goa,8,2/28/2023,54,58810,4375.04
4631,1631,Old Goa,9,2/28/2023,58,27944,2079.22
4632,1844,Panjim,4,2/28/2023,86,44527,2977.34
4633,901,Panjim,4,2/28/2023,103,6674,483.66
4634,2054,Mapusa,3,2/28/2023,108,10056,690.02
4635,3137,Mapusa,5,2/28/2023,120,67494,4088.35
4636,1435,Old Goa,9,2/28/2023,134,51075,3161.16
4637,1854,Panjim,22,3/1/2023,11,2154,150.45
4638,2272,Old Goa,4,3/1/2023,54,38071,2685.97
4639,2972,Panjim,12,3/1/2023,55,31858,2089.76
4640,3067,Old Goa,12,3/1/2023,57,31532,2402.88
4641,3005,Panjim,3,3/1/2023,63,37216,2698.55
4642,2832,Old Goa,5,3/1/2023,104,23094,1657.62
4643,2957,Panjim,5,3/1/2023,113,101288,6324.33
4644,2325,Mapusa,12,3/1/2023,162,55898,3696.74
4645,946,Mapusa,4,3/2/2023,37,37414,2815.7
4646,1917,Mapusa,11,3/2/2023,57,61550,4313.67
4647,2707,Old Goa,2,3/2/2023,65,33424,2179.34
4648,1099,Mapusa,8,3/2/2023,65,22374,1782.96
4649,1637,Old Goa,14,3/2/2023,91,2218,134.42
4650,3026,Panjim,7,3/2/2023,151,144907,9133.51
4651,2503,Old Goa,12,3/2/2023,161,107754,7707.63
4652,1014,Mapusa,12,3/2/2023,168,72156,5331.45
4653,3073,Mapusa,26,3/3/2023,2,315,19.17
4654,2525,Panjim,21,3/3/2023,9,2238,136.85
4655,2397,Old Goa,19,3/3/2023,12,2292,147.17
4656,2455,Old Goa,1,3/3/2023,66,19901,1333.84
4657,1859,Mapusa,16,3/3/2023,77,30052,2011.51
4658,981,Old Goa,8,3/3/2023,88,36710,2582.84
4659,2525,Mapusa,5,3/3/2023,100,52171,3525.14
4660,2109,Mapusa,11,3/3/2023,119,132974,8933.72
4661,2050,Mapusa,11,3/4/2023,4,1385,88.54
4662,1208,Panjim,6,3/4/2023,52,38116,2703.45
4663,1406,Old Goa,4,3/4/2023,53,51916,4147.15
4664,2264,Old Goa,2,3/4/2023,73,13440,888.35
4665,873,Panjim,10,3/4/2023,76,38218,2312.72
4666,2308,Mapusa,3,3/4/2023,122,16699,1156.28
4667,1883,Panjim,1,3/4/2023,132,91369,5808.47
4668,1215,Old Goa,20,3/5/2023,7,450,29.2
4669,1684,Mapusa,12,3/5/2023,75,42235,2671.48
4670,1160,Old Goa,10,3/5/2023,89,52661,4182.89
4671,1858,Mapusa,2,3/5/2023,96,29939,2211.09
4672,2474,Mapusa,4,3/5/2023,102,48397,2993.35
4673,3008,Mapusa,1,3/5/2023,115,15286,1119.08
4674,2580,Panjim,2,3/5/2023,130,76345,4937.58
4675,1706,Old Goa,7,3/5/2023,140,66864,4700.6
4676,1801,Mapusa,18,3/6/2023,12,3484,211.66
4677,1726,Old Goa,13,3/6/2023,23,14366,931.18
4678,2621,Panjim,10,3/6/2023,50,10839,739.4
4679,1566,Old Goa,10,3/6/2023,63,4316,319.89
4680,1480,Old Goa,1,3/6/2023,104,34243,2531.24
4681,2658,Panjim,11,3/6/2023,136,150515,11295.62
4682,1610,Panjim,2,3/6/2023,143,69868,5557.76
4683,1973,Mapusa,3,3/6/2023,163,40128,2514.58
4684,1044,Old Goa,24,3/7/2023,4,601,38.2
4685,1145,Panjim,23,3/7/2023,4,976,58.83
4686,2439,Mapusa,9,3/7/2023,6,2198,155.6
4687,2084,Mapusa,23,3/7/2023,10,3150,207.9
4688,1993,Mapusa,6,3/7/2023,17,15880,1151.64
4689,1612,Old Goa,6,3/7/2023,30,9151,638.29
4690,1494,Mapusa,6,3/7/2023,35,8323,513.07
4691,3004,Panjim,4,3/7/2023,70,4344,292.38
4692,2259,Panjim,13,3/7/2023,82,12215,770.51
4693,2277,Mapusa,9,3/7/2023,90,60392,4612.82
4694,897,Mapusa,11,3/7/2023,149,25082,1561.57
4695,1712,Panjim,8,3/7/2023,172,34754,2147.54
4696,1284,Old Goa,14,3/8/2023,7,3103,204.6
4697,1956,Panjim,23,3/8/2023,11,626,38.49
4698,2367,Old Goa,16,3/8/2023,45,450,27.74
4699,1819,Old Goa,12,3/8/2023,56,56046,4437.4
4700,1396,Old Goa,5,3/8/2023,70,24531,1911.86
4701,2586,Old Goa,12,3/8/2023,82,65882,5034.92
4702,2124,Panjim,6,3/8/2023,102,13174,933.56
4703,2550,Panjim,2,3/9/2023,11,10277,734.54
4704,2862,Mapusa,10,3/9/2023,32,14360,905.58
4705,1893,Old Goa,11,3/9/2023,51,11712,816.19
4706,1147,Mapusa,4,3/9/2023,72,65730,4964.14
4707,2153,Panjim,11,3/9/2023,104,90930,6700.93
4708,1077,Panjim,6,3/10/2023,16,1632,129.98
4709,2445,Old Goa,4,3/10/2023,39,12214,959.43
4710,2636,Mapusa,9,3/10/2023,47,15228,1216.32
4711,929,Mapusa,1,3/10/2023,160,17620,1371.59
4712,1298,Old Goa,27,3/11/2023,11,2954,203.42
4713,2929,Mapusa,12,3/11/2023,29,23951,1653.78
4714,1350,Old Goa,3,3/11/2023,81,34458,2236.42
4715,1172,Old Goa,11,3/11/2023,90,85835,5517.47
4716,2184,Panjim,8,3/11/2023,104,38957,2794.55
4717,1073,Panjim,5,3/11/2023,110,23801,1619.63
4718,1117,Panjim,3,3/11/2023,121,84357,6431.36
4719,1821,Panjim,3,3/11/2023,152,126518,10084.53
4720,1209,Mapusa,26,3/12/2023,6,1205,76.52
4721,2668,Panjim,18,3/12/2023,9,1131,72
4722,1927,Panjim,5,3/12/2023,55,31639,2307.53
4723,2830,Mapusa,11,3/12/2023,93,31295,2346.12
4724,2848,Mapusa,1,3/12/2023,97,56568,3689.95
4725,2432,Panjim,6,3/12/2023,112,60001,4533.1
4726,2415,Panjim,4,3/12/2023,125,124562,8737.13
4727,2138,Mapusa,9,3/12/2023,166,122637,7595.06
4728,1188,Mapusa,9,3/12/2023,170,118059,9404.62
4729,2341,Old Goa,1,3/13/2023,19,16218,1028.47
4730,2023,Panjim,9,3/13/2023,39,14570,938.41
4731,1371,Old Goa,1,3/13/2023,72,36789,2252.24
4732,1391,Mapusa,5,3/13/2023,116,112428,6779.5
4733,968,Panjim,12,3/13/2023,148,152289,10863.77
4734,2100,Old Goa,25,3/14/2023,4,568,37.47
4735,1891,Mapusa,5,3/14/2023,17,14029,1088.18
4736,2134,Panjim,9,3/14/2023,17,6231,375.21
4737,1216,Panjim,14,3/14/2023,17,1540,93.4
4738,2193,Mapusa,11,3/14/2023,39,22320,1620.36
4739,2583,Panjim,1,3/14/2023,46,5134,335.41
4740,1800,Old Goa,5,3/14/2023,57,34453,2556.69
4741,2518,Panjim,12,3/14/2023,103,112805,7316.62
4742,1152,Panjim,2,3/14/2023,126,15999,1068.8
4743,2449,Panjim,9,3/14/2023,137,25158,1675.96
4744,2560,Mapusa,8,3/15/2023,4,1014,76.78
4745,2303,Panjim,19,3/15/2023,10,1317,90.67
4746,1139,Old Goa,21,3/15/2023,13,3927,255.41
4747,2760,Old Goa,9,3/15/2023,21,19317,1239.4
4748,1581,Old Goa,5,3/15/2023,34,7927,520.23
4749,3126,Panjim,1,3/15/2023,49,3455,237.64
4750,2424,Old Goa,3,3/15/2023,51,5321,353.92
4751,2528,Old Goa,14,3/15/2023,60,36753,2491.94
4752,1562,Mapusa,3,3/15/2023,84,36415,2390.9
4753,1071,Mapusa,5,3/15/2023,90,61793,4159.84
4754,2437,Panjim,9,3/15/2023,93,54615,3959.94
4755,2873,Old Goa,11,3/15/2023,127,111645,6869.42
4756,2884,Mapusa,12,3/15/2023,163,14114,1110.76
4757,1893,Mapusa,2,3/15/2023,164,39979,3105.12
4758,941,Mapusa,9,3/16/2023,7,4623,280.85
4759,2132,Old Goa,3,3/16/2023,13,2852,211.64
4760,2022,Panjim,2,3/16/2023,22,6853,525.55
4761,1821,Mapusa,7,3/16/2023,53,16478,1226.5
4762,1895,Mapusa,6,3/16/2023,76,26232,1814.68
4763,2626,Panjim,7,3/16/2023,90,88168,5855.9
4764,979,Mapusa,5,3/16/2023,113,20594,1398.22
4765,1499,Old Goa,7,3/16/2023,125,88095,5957.55
4766,1763,Mapusa,11,3/17/2023,6,4762,310.86
4767,3106,Old Goa,22,3/17/2023,8,1275,85.34
4768,1247,Mapusa,5,3/17/2023,34,10452,724.06
4769,1554,Mapusa,14,3/17/2023,50,1835,119.23
4770,1200,Old Goa,5,3/17/2023,54,18044,1120.46
4771,1441,Old Goa,5,3/17/2023,77,19642,1427.05
4772,1974,Old Goa,6,3/17/2023,122,83006,6258.78
4773,3092,Mapusa,9,3/17/2023,129,113976,8752.96
4774,3065,Panjim,10,3/17/2023,166,48080,3490.81
4775,2501,Old Goa,9,3/17/2023,170,21884,1477.53
4776,2594,Panjim,19,3/18/2023,3,860,55.41
4777,3172,Old Goa,27,3/18/2023,6,492,30.64
4778,2768,Panjim,21,3/18/2023,9,2005,135.11
4779,1353,Panjim,27,3/18/2023,13,828,54.27
4780,870,Mapusa,14,3/18/2023,41,10726,702.11
4781,2200,Panjim,7,3/18/2023,57,8547,556.97
4782,997,Old Goa,2,3/18/2023,82,9759,734.3
4783,2060,Panjim,1,3/18/2023,162,152260,11212.38
4784,2659,Old Goa,11,3/19/2023,53,37057,2495.99
4785,1792,Panjim,7,3/19/2023,57,14182,868.79
4786,3107,Mapusa,5,3/19/2023,64,8549,627.4
4787,1716,Mapusa,9,3/19/2023,65,64517,4116.2
4788,1014,Panjim,5,3/19/2023,100,84283,6343.22
4789,2659,Mapusa,3,3/19/2023,109,31482,2325.51
4790,1523,Panjim,9,3/19/2023,120,26898,2084.56
4791,1016,Panjim,12,3/19/2023,157,22256,1722.72
4792,2823,Mapusa,9,3/19/2023,158,79880,5003.56
4793,3026,Mapusa,3,3/19/2023,163,47229,3347.86
4794,2814,Old Goa,7,3/20/2023,24,25132,1866.69
4795,2351,Mapusa,6,3/20/2023,28,12377,963.11
4796,2301,Old Goa,16,3/20/2023,29,13173,817.08
4797,2537,Panjim,7,3/20/2023,64,12087,785.76
4798,3194,Old Goa,2,3/20/2023,83,91639,6208.49
4799,1155,Mapusa,4,3/20/2023,87,62225,4432.45
4800,1781,Old Goa,5,3/20/2023,110,56841,4145.38
4801,1046,Panjim,5,3/20/2023,121,35992,2305.33
4802,2277,Old Goa,27,3/21/2023,4,1140,79.07
4803,1860,Panjim,7,3/21/2023,29,7357,442.04
4804,1672,Panjim,12,3/21/2023,36,8751,646.13
4805,2787,Old Goa,8,3/21/2023,53,4984,351.62
4806,2021,Panjim,4,3/21/2023,79,11206,891.26
4807,1057,Old Goa,10,3/21/2023,97,97884,6446.28
4808,2708,Old Goa,6,3/21/2023,129,80769,5427.36
4809,876,Old Goa,1,3/21/2023,157,116567,8156.48
4810,2258,Mapusa,23,3/22/2023,9,1365,83.21
4811,3170,Panjim,27,3/22/2023,10,3167,216.62
4812,2856,Old Goa,1,3/22/2023,12,7494,538.65
4813,2930,Panjim,19,3/22/2023,12,2073,132.92
4814,1534,Old Goa,10,3/22/2023,43,26705,2098.53
4815,1017,Panjim,10,3/22/2023,45,29931,2104.92
4816,990,Panjim,3,3/22/2023,89,37167,2916.61
4817,1135,Old Goa,11,3/23/2023,1,589,44.59
4818,1149,Panjim,12,3/23/2023,22,19584,1380.69
4819,1745,Mapusa,13,3/23/2023,43,16250,990.64
4820,3134,Mapusa,12,3/23/2023,68,34529,2255.49
4821,1525,Panjim,12,3/23/2023,71,50897,3767.81
4822,1488,Mapusa,12,3/23/2023,74,82390,5367.65
4823,1058,Mapusa,3,3/23/2023,88,12963,870.9
4824,1249,Old Goa,9,3/23/2023,91,67137,5363.93
4825,1418,Mapusa,6,3/23/2023,115,66640,5321.12
4826,893,Old Goa,6,3/23/2023,122,99478,6560.53
4827,1965,Mapusa,2,3/23/2023,172,50445,3152.13
4828,1375,Old Goa,23,3/24/2023,2,561,38.1
4829,1791,Old Goa,1,3/24/2023,3,2924,205.89
4830,2287,Mapusa,18,3/24/2023,10,2448,170.91
4831,2368,Old Goa,27,3/24/2023,10,2031,139.52
4832,2022,Old Goa,7,3/24/2023,19,20800,1410.6
4833,2482,Mapusa,10,3/24/2023,34,5406,394.53
4834,2808,Old Goa,12,3/24/2023,47,21604,1692.07
4835,1903,Panjim,4,3/24/2023,70,6386,456.04
4836,3127,Panjim,3,3/24/2023,82,13224,869.55
4837,1523,Panjim,6,3/24/2023,84,20919,1451.05
4838,1678,Mapusa,10,3/24/2023,87,48867,3390.86
4839,3153,Old Goa,19,3/25/2023,9,2231,151.01
4840,1630,Mapusa,11,3/25/2023,19,20508,1300.95
4841,1277,Mapusa,11,3/25/2023,78,55245,4203.49
4842,1960,Old Goa,3,3/25/2023,91,60556,4368.71
4843,894,Panjim,11,3/25/2023,99,44600,3048.28
4844,2012,Old Goa,2,3/25/2023,108,12944,990.08
4845,1944,Old Goa,2,3/25/2023,144,106538,8055.18
4846,2925,Old Goa,10,3/25/2023,159,109717,8391.33
4847,2506,Mapusa,20,3/26/2023,1,321,20.81
4848,1692,Old Goa,23,3/26/2023,12,3118,213.28
4849,1241,Mapusa,15,3/26/2023,31,8872,611.97
4850,2370,Old Goa,1,3/26/2023,49,29351,2201.72
4851,2571,Old Goa,4,3/26/2023,63,54923,3589.94
4852,2938,Mapusa,12,3/26/2023,90,67796,4671.42
4853,3022,Old Goa,8,3/26/2023,146,92727,6921.4
4854,1003,Panjim,11,3/26/2023,160,44120,3291.95
4855,1000,Mapusa,13,3/27/2023,58,32165,2032.54
4856,2917,Mapusa,6,3/27/2023,73,70423,5202.83
4857,1505,Old Goa,4,3/27/2023,79,32757,2094.84
4858,1644,Panjim,7,3/27/2023,119,91818,7280.63
4859,1357,Old Goa,6,3/27/2023,137,88782,6163.18
4860,3044,Panjim,23,3/28/2023,3,505,31.9
4861,1531,Old Goa,20,3/28/2023,3,848,55.31
4862,1241,Old Goa,2,3/28/2023,4,1750,134.14
4863,927,Old Goa,9,3/28/2023,9,7652,489.77
4864,1165,Old Goa,11,3/28/2023,30,4835,318.22
4865,880,Mapusa,12,3/28/2023,31,13507,887.91
4866,3048,Panjim,15,3/28/2023,32,1135,77.51
4867,2769,Mapusa,2,3/28/2023,46,46394,3265.82
4868,2161,Old Goa,2,3/28/2023,50,36023,2269.95
4869,3175,Mapusa,2,3/28/2023,82,41375,3153.64
4870,1540,Mapusa,3,3/28/2023,88,46750,3199.18
4871,2431,Mapusa,4,3/28/2023,89,91779,6265.77
4872,1838,Mapusa,7,3/28/2023,99,5948,408.5
4873,1977,Mapusa,6,3/28/2023,103,83385,5691.02
4874,2284,Panjim,9,3/28/2023,111,43555,2635.64
4875,3107,Old Goa,1,3/28/2023,143,17886,1224.82
4876,2854,Old Goa,11,3/29/2023,3,2612,163.24
4877,1687,Panjim,20,3/29/2023,3,537,34.2
4878,1062,Mapusa,18,3/29/2023,5,1391,88.71
4879,1888,Mapusa,16,3/29/2023,50,36666,2470.01
4880,2959,Mapusa,7,3/29/2023,88,73940,5059.94
4881,2359,Panjim,2,3/29/2023,131,124450,9323.61
4882,2817,Mapusa,10,3/29/2023,140,104771,7013.8
4883,1385,Panjim,3,3/29/2023,169,72210,4850.3
4884,1614,Panjim,6,3/30/2023,3,3282,250.62
4885,2391,Mapusa,13,3/30/2023,6,2419,166.26
4886,1857,Panjim,8,3/30/2023,10,9880,679.6
4887,998,Panjim,24,3/30/2023,11,1717,118.96
4888,1313,Panjim,14,3/30/2023,27,2619,181.44
4889,2828,Old Goa,11,3/30/2023,76,52430,4031.52
4890,872,Panjim,10,3/30/2023,94,41944,3250.63
4891,3169,Old Goa,10,3/30/2023,100,76435,5294.67
4892,1375,Mapusa,7,3/30/2023,110,40508,2793.8
4893,3119,Old Goa,5,3/30/2023,162,29885,2118.25
4894,1738,Mapusa,8,3/31/2023,1,746,52.14
4895,1912,Panjim,18,3/31/2023,8,2205,150.6
4896,869,Panjim,7,3/31/2023,12,12792,777.78
4897,1925,Old Goa,12,3/31/2023,13,14454,872.02
4898,1706,Old Goa,14,3/31/2023,13,4872,321.36
4899,2427,Mapusa,8,3/31/2023,41,34522,2494.39
4900,2913,Old Goa,15,3/31/2023,56,35372,2202.18
4901,2612,Old Goa,6,3/31/2023,62,4298,315.15
4902,1218,Mapusa,9,3/31/2023,62,34577,2078.58
4903,2367,Panjim,1,3/31/2023,88,79997,5099.73
4904,989,Mapusa,9,3/31/2023,113,110223,6941.05
4905,2306,Mapusa,7,3/31/2023,122,117584,8987.89
4906,2218,Panjim,9,3/31/2023,155,55514,3401.15
4907,938,Mapusa,22,4/1/2023,7,1125,73.51
4908,1214,Mapusa,8,4/1/2023,26,26579,1821.44
4909,1151,Old Goa,6,4/1/2023,34,6065,455.67
4910,1689,Mapusa,8,4/1/2023,78,21035,1310.67
4911,3040,Mapusa,6,4/1/2023,100,78723,5979.87
4912,1435,Old Goa,22,4/2/2023,3,614,42.05
4913,910,Old Goa,18,4/2/2023,3,899,60.28
4914,2185,Old Goa,22,4/2/2023,11,3073,184.88
4915,1015,Mapusa,1,4/2/2023,53,30256,1930.55
4916,2787,Old Goa,11,4/2/2023,111,79608,5057.09
4917,1161,Mapusa,7,4/2/2023,129,42135,2880.35
4918,2464,Mapusa,7,4/3/2023,19,1575,95.87
4919,2775,Mapusa,1,4/3/2023,46,29910,1888.68
4920,1982,Mapusa,1,4/3/2023,79,42357,3147.79
4921,2111,Old Goa,4,4/3/2023,80,13015,913.61
4922,2221,Panjim,12,4/3/2023,85,88869,6309.63
4923,3104,Panjim,11,4/3/2023,105,95838,6538.94
4924,2201,Panjim,2,4/3/2023,124,37214,2858.83
4925,3108,Panjim,10,4/3/2023,152,64378,4210.52
4926,2425,Mapusa,26,4/4/2023,7,2273,158.38
4927,1094,Panjim,3,4/4/2023,92,5731,410.81
4928,1956,Panjim,5,4/4/2023,125,95461,6452.96
4929,881,Old Goa,3,4/4/2023,139,118069,9427.36
4930,2538,Mapusa,4,4/4/2023,171,144965,10347.32
4931,1074,Old Goa,22,4/5/2023,6,437,29.63
4932,2206,Panjim,2,4/5/2023,25,17368,1096.53
4933,2631,Old Goa,9,4/5/2023,36,28663,2180.23
4934,1534,Old Goa,5,4/5/2023,54,46094,3340.08
4935,2985,Mapusa,1,4/5/2023,79,9877,659.87
4936,1325,Mapusa,13,4/5/2023,91,3995,267.01
4937,2059,Old Goa,2,4/5/2023,102,40500,3162.06
4938,1961,Panjim,20,4/6/2023,3,972,61.13
4939,1340,Mapusa,22,4/6/2023,5,455,31.77
4940,1806,Panjim,10,4/6/2023,8,6456,421.03
4941,1396,Old Goa,25,4/6/2023,13,1609,99.86
4942,1889,Old Goa,6,4/6/2023,18,11640,824.44
4943,3133,Panjim,9,4/6/2023,29,20446,1410.06
4944,958,Old Goa,10,4/6/2023,33,15742,968.12
4945,905,Mapusa,7,4/6/2023,44,6934,473.52
4946,2765,Mapusa,16,4/6/2023,62,23349,1502.1
4947,1301,Old Goa,12,4/6/2023,64,5770,422.56
4948,2128,Old Goa,3,4/6/2023,104,81733,5003.23
4949,3137,Old Goa,9,4/6/2023,140,62389,3940.96
4950,1891,Old Goa,1,4/6/2023,172,154806,10692.19
4951,2381,Mapusa,12,4/7/2023,4,1073,85.76
4952,2633,Panjim,27,4/7/2023,7,2380,158.73
4953,2764,Old Goa,21,4/7/2023,12,532,33.39
4954,3034,Panjim,15,4/7/2023,14,493,29.84
4955,2636,Old Goa,10,4/7/2023,38,29021,2200.97
4956,2215,Mapusa,13,4/7/2023,50,13722,911.64
4957,2859,Mapusa,16,4/7/2023,83,21358,1389.35
4958,1911,Panjim,15,4/7/2023,95,26872,1825.62
4959,2283,Mapusa,15,4/7/2023,97,12801,864.61
4960,1790,Mapusa,6,4/7/2023,133,128468,7954.61
4961,1189,Old Goa,3,4/8/2023,5,4406,299.44
4962,1331,Mapusa,21,4/8/2023,9,2616,162.2
4963,1900,Mapusa,23,4/8/2023,11,1051,71.74
4964,2321,Panjim,5,4/8/2023,39,4578,286.2
4965,1793,Mapusa,11,4/8/2023,49,11327,832.04
4966,3108,Mapusa,3,4/8/2023,56,62413,4105.65
4967,2430,Panjim,15,4/8/2023,56,7465,495.45
4968,2320,Old Goa,1,4/8/2023,72,71380,4992.33
4969,2775,Mapusa,12,4/8/2023,83,86451,5821.89
4970,2021,Panjim,8,4/8/2023,89,25413,1831.98
4971,2974,Panjim,9,4/8/2023,103,23721,1843.82
4972,2512,Panjim,9,4/8/2023,126,130634,8561.66
4973,884,Panjim,18,4/9/2023,5,1317,79.96
4974,2863,Panjim,10,4/9/2023,27,4509,301.31
4975,1473,Mapusa,10,4/9/2023,37,11812,724.83
4976,1046,Old Goa,13,4/9/2023,71,28355,1969.06
4977,3085,Old Goa,10,4/9/2023,97,7988,491.06
4978,1707,Old Goa,24,4/10/2023,9,2418,151.71
4979,2322,Mapusa,3,4/10/2023,21,14864,1115.22
4980,1794,Old Goa,4,4/10/2023,26,3297,236.79
4981,2258,Panjim,8,4/10/2023,27,18716,1282.34
4982,992,Mapusa,11,4/10/2023,34,15596,1130.41
4983,983,Old Goa,4,4/10/2023,157,83836,6034.49
4984,2094,Mapusa,12,4/11/2023,12,4269,285.26
4985,2761,Panjim,9,4/11/2023,50,4049,292.13
4986,1570,Panjim,11,4/11/2023,54,44799,3400.91
4987,1815,Mapusa,2,4/11/2023,68,27168,1939.77
4988,1041,Old Goa,16,4/11/2023,96,3955,238.87
4989,3076,Panjim,10,4/11/2023,102,103521,6543.61
4990,1846,Old Goa,12,4/12/2023,16,1638,120.15
4991,2668,Panjim,6,4/12/2023,87,19160,1387.27
4992,3140,Panjim,9,4/12/2023,90,41214,2917.81
4993,1369,Panjim,3,4/12/2023,108,119684,7603.24
4994,1340,Mapusa,27,4/13/2023,2,586,39.5
4995,1874,Old Goa,23,4/13/2023,6,467,32.3
4996,1564,Panjim,17,4/13/2023,11,2526,168.28
4997,2140,Mapusa,11,4/13/2023,46,41785,3079.07
4998,2985,Mapusa,8,4/13/2023,82,32069,2551.25
4999,1026,Mapusa,2,4/13/2023,113,125218,9152.48
5000,2721,Old Goa,8,4/13/2023,122,106520,6599.67
5001,1237,Old Goa,6,4/14/2023,1,446,31.09
5002,2528,Mapusa,21,4/14/2023,6,856,56.96
5003,2838,Mapusa,9,4/14/2023,65,19608,1423.39
5004,2274,Panjim,6,4/14/2023,77,63374,4369.41
5005,3121,Old Goa,12,4/14/2023,107,13860,1105.58
5006,1907,Old Goa,7,4/14/2023,115,110699,7483.93
5007,963,Old Goa,7,4/14/2023,127,118593,9015.46
5008,2404,Old Goa,5,4/14/2023,142,78051,6147.87
5009,2172,Mapusa,20,4/15/2023,1,336,23.45
5010,1338,Panjim,24,4/15/2023,10,2927,184.68
5011,1038,Old Goa,12,4/15/2023,26,17043,1204.28
5012,1110,Panjim,3,4/15/2023,52,44950,2845.69
5013,2782,Panjim,6,4/15/2023,64,50471,3807.61
5014,2361,Mapusa,13,4/15/2023,86,4736,314.59
5015,2516,Panjim,12,4/15/2023,94,46467,3109.77
5016,2833,Mapusa,6,4/15/2023,99,41771,2995.99
5017,1907,Panjim,9,4/15/2023,107,37386,2648.44
5018,2728,Panjim,9,4/15/2023,138,140195,8787.41
5019,2849,Old Goa,12,4/15/2023,170,86754,6222.33
5020,2896,Old Goa,14,4/16/2023,24,2857,189.4
5021,1269,Panjim,6,4/16/2023,36,37936,2588.09
5022,2250,Old Goa,8,4/16/2023,45,35346,2297
5023,3195,Mapusa,4,4/16/2023,46,35165,2224.89
5024,1154,Panjim,8,4/16/2023,54,53026,3782.27
5025,2900,Panjim,4,4/16/2023,93,8602,519.76
5026,1190,Old Goa,10,4/16/2023,96,59160,3751.84
5027,1578,Mapusa,4,4/16/2023,129,96179,7597.96
5028,1987,Mapusa,4,4/16/2023,134,77576,4695.81
5029,2520,Panjim,12,4/16/2023,138,34726,2614.88
5030,3102,Mapusa,11,4/16/2023,161,21561,1489.3
5031,2576,Old Goa,9,4/17/2023,39,20051,1346.6
5032,2810,Old Goa,5,4/17/2023,53,49878,3916.48
5033,1679,Panjim,2,4/17/2023,57,41823,2612.67
5034,1524,Old Goa,18,4/18/2023,11,3022,209.71
5035,1589,Old Goa,5,4/18/2023,13,3600,235.27
5036,1220,Panjim,13,4/18/2023,26,13609,832.59
5037,2034,Panjim,5,4/18/2023,30,15190,931.58
5038,2624,Old Goa,10,4/18/2023,80,24681,1803.59
5039,1562,Panjim,3,4/18/2023,83,83022,5946.37
5040,3154,Mapusa,1,4/18/2023,83,15338,1075.63
5041,1496,Old Goa,6,4/18/2023,102,58551,3825.45
5042,1082,Panjim,5,4/18/2023,120,42525,3158.29
5043,2359,Old Goa,25,4/19/2023,5,1404,91.07
5044,2530,Old Goa,17,4/19/2023,9,557,33.5
5045,1926,Mapusa,23,4/19/2023,9,1091,70
5046,1688,Panjim,8,4/19/2023,16,15642,972.6
5047,1619,Panjim,9,4/19/2023,24,16998,1184.49
5048,2700,Old Goa,12,4/19/2023,28,29491,2024.46
5049,2062,Old Goa,6,4/19/2023,59,55918,4458.18
5050,1553,Panjim,7,4/19/2023,139,43126,2869.56
5051,1286,Mapusa,10,4/20/2023,7,572,45.69
5052,2294,Old Goa,11,4/20/2023,36,31065,2173.93
5053,1362,Panjim,12,4/20/2023,122,135992,9157.03
5054,1293,Panjim,5,4/20/2023,127,119221,7302.77
5055,2840,Panjim,7,4/21/2023,6,3396,223.47
5056,1088,Old Goa,26,4/21/2023,7,1824,117.97
5057,2989,Old Goa,19,4/21/2023,7,1400,87.97
5058,2976,Mapusa,2,4/21/2023,10,10609,742.09
5059,1891,Panjim,10,4/21/2023,13,8036,617.78
5060,887,Panjim,1,4/21/2023,20,7102,461.61
5061,1114,Old Goa,7,4/21/2023,23,8398,567.69
5062,1507,Panjim,4,4/21/2023,29,2868,221.09
5063,3068,Mapusa,9,4/21/2023,75,70432,4893.81
5064,2541,Mapusa,2,4/21/2023,75,8727,601.9
5065,1430,Panjim,6,4/21/2023,90,56795,4182.7
5066,3171,Old Goa,5,4/21/2023,95,84581,6628.29
5067,1586,Old Goa,9,4/21/2023,129,87530,5333.46
5068,1023,Panjim,8,4/21/2023,153,133965,10539.66
5069,1801,Mapusa,2,4/21/2023,158,80335,4858.7
5070,1553,Panjim,1,4/21/2023,168,30147,2240.91
5071,1412,Panjim,25,4/22/2023,4,997,62.38
5072,1447,Old Goa,17,4/22/2023,7,972,60.64
5073,2611,Mapusa,22,4/22/2023,11,2381,146.3
5074,2018,Old Goa,12,4/22/2023,22,3956,306.3
5075,2460,Old Goa,1,4/22/2023,37,27372,1699.84
5076,2829,Old Goa,11,4/22/2023,77,84203,6051.71
5077,2160,Panjim,12,4/22/2023,79,54002,3850.23
5078,2996,Mapusa,14,4/22/2023,104,24317,1569.26
5079,2217,Old Goa,8,4/22/2023,107,44644,3452.43
5080,1453,Mapusa,7,4/22/2023,115,30564,2247.18
5081,970,Old Goa,4,4/22/2023,126,33957,2073.2
5082,2132,Mapusa,12,4/23/2023,7,5258,349.69
5083,2670,Mapusa,25,4/23/2023,9,2688,185.83
5084,3026,Panjim,24,4/23/2023,9,1636,103.06
